actor_id,film_id
72,640
129,640
184,640
199,640
97,641
118,641
120,641
127,641
145,641
76,642
100,642
113,642
120,642
157,642
169,642
184,642
20,643
81,643
103,643
111,643
19,644
26,644
59,644
93,644
161,644
165,644
48,645
50,645
75,645
171,645
29,646
64,646
79,646
84,646
156,646
116,647
131,647
140,647
150,647
22,648
39,648
42,648
61,648
76,648
108,648
186,648
23,649
54,649
61,649
105,649
119,649
122,649
136,649
147,649
172,649
177,649
195,649
5,650
9,650
59,650
76,650
110,650
128,650
179,650
184,650
32,651
20,652
28,652
108,652
133,652
168,652
24,653
116,653
161,653
68,654
70,654
87,654
106,654
112,654
121,654
122,654
186,654
83,655
101,655
108,655
134,655
161,655
97,656
113,656
118,656
41,657
104,657
109,657
180,657
54,658
60,658
65,658
121,658
151,658
195,658
106,659
120,659
143,659
162,659
165,659
174,659
143,660
160,660
96,661
115,661
145,661
157,661
172,661
184,661
37,662
49,662
92,662
101,662
188,662
20,663
37,663
74,663
90,663
52,664
125,664
145,664
187,664
5,665
42,665
60,665
68,665
72,665
128,665
140,665
151,665
185,665
73,666
112,666
121,666
32,667
33,667
73,667
75,667
172,667
34,668
88,668
144,668
182,668
191,668
32,669
111,669
129,669
161,669
19,670
47,670
78,670
140,670
149,670
9,671
68,671
115,671
128,671
187,671
12,672
50,672
83,672
99,672
150,672
167,672
19,673
23,673
42,673
108,673
122,673
141,673
164,673
169,673
195,673
41,674
78,674
113,674
152,674
159,674
166,674
192,674
52,675
106,675
66,676
90,676
104,677
174,677
182,677
192,677
195,677
41,678
51,678
85,678
93,678
168,678
27,679
28,679
60,679
87,679
111,679
182,679
190,679
21,680
45,680
80,680
93,680
111,680
113,680
143,680
152,680
154,680
159,680
192,680
164,681
26,682
27,682
120,682
190,682
192,682
39,683
65,683
125,683
134,683
177,683
129,684
161,684
177,684
184,684
196,684
3,685
57,685
126,685
149,685
168,685
21,686
83,686
92,686
98,686
105,686
115,686
136,686
5,687
42,687
80,687
106,687
143,687
14,688
22,688
25,688
26,688
62,688
80,688
137,688
147,688
155,688
173,688
39,689
52,689
59,689
78,689
193,689
199,689
95,690
134,690
143,690
4,691
7,691
23,691
120,691
139,691
197,691
6,692
81,692
103,692
145,692
167,692
191,692
108,693
119,693
128,693
131,693
140,693
165,693
190,693
10,694
33,694
37,694
59,694
64,694
65,694
77,694
109,694
169,694
185,694
27,695
118,695
138,695
182,695
190,695
39,696
108,696
128,696
157,696
9,697
25,697
37,697
53,697
66,697
89,697
150,697
58,698
132,698
154,698
164,698
179,698
44,699
92,699
93,699
111,699
176,699
21,700
31,700
39,700
101,700
109,700
112,700
113,700
171,701
21,702
59,702
101,702
108,702
130,702
140,702
144,702
10,703
39,703
61,703
84,703
115,703
137,703
151,703
24,704
74,704
38,705
48,705
98,705
129,705
156,705
170,705
174,705
190,705
66,706
68,706
87,706
139,706
143,706
195,706
35,707
57,707
62,707
73,707
117,707
147,708
178,708
190,708
192,708
11,709
49,709
55,709
76,709
80,709
193,709
81,710
98,710
117,710
125,710
127,710
142,710
172,710
19,711
85,711
192,711
4,712
33,712
92,712
94,712
102,712
142,712
42,713
59,713
94,713
131,713
145,713
157,713
4,714
20,714
36,714
45,714
52,714
57,714
65,714
100,714
115,714
161,714
166,714
182,714
200,714
26,715
36,715
120,715
183,715
10,716
12,716
36,716
49,716
16,717
18,717
20,717
50,717
57,717
88,717
120,717
167,717
13,718
72,718
87,718
100,718
122,718
148,718
62,719
83,719
113,719
135,719
139,719
163,719
175,719
194,719
34,720
69,720
74,720
146,720
182,720
4,721
41,721
87,721
98,721
108,721
9,722
69,722
120,722
174,722
29,723
40,723
113,723
41,724
94,724
180,724
197,724
49,725
53,725
66,725
67,725
70,725
98,725
123,725
130,725
58,726
67,726
99,726
113,726
124,726
145,726
176,726
177,726
53,727
79,727
127,727
133,727
169,727
12,728
56,728
92,728
97,728
102,728
112,728
150,728
13,729
49,729
81,729
84,729
140,729
152,729
175,729
180,729
186,729
5,730
123,730
140,730
185,730
199,730
22,731
36,731
46,731
67,731
111,731
140,731
146,731
5,732
26,732
30,732
35,732
50,732
109,732
111,732
113,732
153,732
179,732
180,732
21,733
51,733
108,733
178,733
17,734
21,734
47,734
51,734
98,734
146,734
167,734
189,734
33,735
65,735
103,735
118,735
142,735
39,736
140,736
33,737
40,737
47,737
51,737
57,737
111,737
165,737
179,737
35,738
42,738
98,738
117,738
119,738
194,738
195,738
31,739
104,739
117,739
115,740
141,740
176,740
99,741
108,741
2,742
22,742
116,742
124,742
140,742
28,743
72,743
40,744
75,744
93,744
102,744
108,744
111,744
139,744
172,744
178,744
181,744
15,745
137,745
184,745
193,745
198,745
120,746
139,746
176,746
197,746
40,747
68,747
74,747
138,747
192,747
35,748
73,748
95,748
113,748
145,748
189,748
1,749
59,749
77,749
127,749
161,749
19,750
51,750
56,750
79,750
82,750
105,750
44,751
119,751
177,751
8,752
9,752
19,752
61,752
86,752
106,752
141,752
197,752
43,753
79,753
109,753
144,753
173,753
2,754
33,754
40,754
54,754
60,754
115,754
156,754
25,755
58,755
97,755
160,755
19,756
132,756
153,756
20,757
48,757
72,757
97,757
114,757
155,757
173,757
7,758
16,758
26,758
101,758
137,758
170,758
172,758
176,758
197,758
198,758
14,759
100,759
128,759
142,759
76,760
86,760
69,761
81,761
85,761
149,761
171,761
185,761
78,762
144,762
178,762
63,763
106,763
127,763
177,763
192,763
14,764
26,764
54,764
75,764
83,764
84,764
130,764
170,764
177,764
76,765
98,765
7,766
23,766
46,766
61,766
67,766
153,766
45,767
57,767
61,767
78,767
160,767
46,768
93,768
141,768
148,768
152,768
155,768
187,768
8,769
56,769
66,769
79,769
160,769
179,769
195,769
197,769
7,770
17,770
47,770
131,770
188,770
8,771
19,771
27,771
60,771
90,771
121,771
127,771
172,771
39,772
59,772
73,772
112,772
141,772
148,772
175,772
184,772
71,773
72,773
188,773
101,774
107,774
128,774
188,774
22,775
33,775
94,775
124,775
156,775
191,775
55,776
79,776
144,776
47,777
83,777
93,777
111,777
150,777
180,777
45,778
96,778
117,778
140,778
169,778
175,778
16,779
34,779
41,779
100,779
165,779
171,779
187,779
61,780
74,780
75,780
106,780
121,780
174,780
24,781
56,781
63,781
76,781
107,781
136,781
195,781
10,782
23,782
84,782
98,782
119,782
149,782
15,783
60,783
117,783
20,784
41,784
44,784
60,784
83,784
116,784
159,784
199,784
19,785
37,785
88,785
109,785
117,785
124,785
144,785
155,785
163,785
199,785
109,786
119,786
123,786
162,786
194,786
47,787
82,787
101,787
141,787
184,787
34,788
79,788
80,788
94,788
118,788
119,788
166,788
189,788
159,789
28,790
47,790
55,790
69,791
127,791
48,792
143,792
148,792
28,793
31,793
38,793
66,793
17,794
34,794
142,794
160,794
167,794
195,794
15,795
26,795
50,795
56,795
105,795
122,795
196,795
99,796
102,796
107,796
112,796
198,796
30,797
45,797
117,797
174,797
4,798
21,798
42,798
131,798
165,798
40,799
41,799
158,799
17,800
58,800
159,800
167,800
110,801
164,801
191,801
22,802
31,802
82,802
92,802
102,802
119,802
154,802
157,802
159,802
167,802
176,802
190,802
21,804
23,804
74,804
168,804
7,805
27,805
60,805
129,805
7,806
132,806
133,806
136,806
190,806
198,806
80,807
91,807
114,807
161,807
165,807
168,807
193,807
18,808
86,808
136,808
63,809
84,809
130,809
131,809
165,809
174,809
180,809
45,810
102,810
149,810
2,811
5,811
9,811
49,811
78,811
149,811
179,811
180,811
12,812
29,812
52,812
85,812
117,812
158,812
95,813
195,813
124,814
128,814
135,814
9,815
32,815
39,815
55,815
100,815
169,815
188,815
196,815
197,815
13,816
28,816
181,816
5,817
13,817
15,817
35,817
90,817
112,817
153,817
179,817
198,817
136,818
159,818
185,818
88,819
127,819
182,819
191,819
192,819
23,820
46,820
140,820
164,820
180,820
189,820
26,821
141,821
143,821
152,821
103,822
145,822
70,823
73,823
98,824
158,824
180,824
44,825
92,825
161,825
6,826
23,826
97,826
129,826
160,826
168,826
3,827
28,827
38,827
43,827
55,827
81,827
114,827
174,827
176,827
177,827
191,827
95,828
101,828
102,828
175,828
182,828
193,828
24,829
46,829
50,829
66,829
91,829
98,829
112,829
141,829
27,830
46,830
60,830
84,830
87,830
120,830
140,830
143,830
158,830
174,830
191,830
39,831
61,831
105,831
107,831
117,831
1,832
4,832
13,832
24,832
61,832
64,832
96,832
137,832
164,832
165,832
13,833
23,833
43,833
71,833
83,833
89,833
163,833
165,833
172,833
196,833
68,834
70,834
74,834
129,834
164,834
191,834
193,834
28,835
40,835
60,835
93,835
99,835
105,835
140,835
157,835
34,836
46,836
74,836
126,836
181,836
102,837
196,837
12,838
30,838
82,838
90,838
92,838
113,838
37,839
38,839
68,839
82,839
88,839
127,839
176,839
37,840
50,840
68,840
79,840
141,840
158,840
5,841
101,841
114,841
137,841
168,841
18,842
23,842
54,842
136,842
142,842
154,842
175,842
13,843
84,843
198,843
56,844
116,844
156,844
162,844
102,845
144,845
182,845
185,845
7,846
34,846
96,846
100,846
115,846
127,846
152,846
14,847
51,847
111,847
121,847
153,847
169,847
180,847
74,848
91,849
107,849
141,849
155,849
169,849
171,849
188,849
191,849
11,850
76,850
100,850
161,850
183,850
56,851
164,851
193,851
57,852
64,852
65,852
78,852
102,852
118,852
173,852
174,852
179,852
17,853
23,853
34,853
37,853
38,853
59,853
79,853
174,853
189,853
11,854
27,854
44,854
72,854
150,854
23,855
90,855
95,855
14,856
23,856
58,856
70,856
93,856
112,856
167,856
86,857
129,857
140,857
173,857
4,858
54,858
58,858
80,858
90,858
105,858
106,858
119,858
124,858
191,858
198,858
8,859
91,859
107,859
142,859
176,859
64,860
123,860
126,860
42,861
54,861
67,861
114,861
134,861
29,862
56,862
59,862
76,862
97,862
139,862
141,862
183,862
18,863
20,863
109,863
141,863
142,863
69,864
89,864
105,864
117,864
147,864
167,864
182,864
5,865
9,865
42,865
72,865
112,865
76,866
106,866
114,866
42,867
166,867
184,867
40,868
56,868
90,868
119,868
133,868
170,868
181,868
40,869
70,869
85,869
112,869
130,869
158,869
180,869
195,869
67,870
75,870
76,870
82,870
87,870
181,870
12,871
25,871
66,871
146,871
198,871
74,872
100,872
143,872
171,872
176,872
194,872
9,873
17,873
27,873
83,873
150,873
17,874
71,874
93,874
96,874
157,874
180,874
181,874
190,874
36,875
44,875
85,875
131,875
142,875
38,876
42,876
159,876
19,877
69,877
82,877
100,877
125,877
170,877
33,878
44,878
52,878
86,878
143,878
28,879
52,879
107,879
138,879
158,879
174,879
200,879
12,880
17,880
27,880
31,880
78,880
90,880
150,880
151,880
158,880
161,880
185,880
33,881
88,881
106,881
131,881
163,881
124,882
133,882
167,882
185,882
189,882
18,883
44,883
160,883
121,884
164,884
26,885
109,885
121,885
138,885
155,885
195,885
15,886
16,886
168,886
170,886
198,886
199,886
21,887
40,887
84,887
108,887
115,887
117,887
150,887
11,888
80,888
9,889
27,889
46,889
92,889
150,889
168,889
14,890
42,890
113,890
155,890
175,890
51,891
57,891
152,891
163,891
6,892
56,892
104,892
108,892
123,892
139,892
150,892
151,892
168,892
171,892
181,892
198,892
21,893
56,893
63,893
82,893
86,893
105,893
145,893
41,894
106,894
108,894
111,894
120,894
133,894
144,894
158,894
169,894
8,895
45,895
51,895
85,895
103,895
151,895
11,896
44,896
134,896
158,896
189,896
13,897
50,897
132,897
134,897
169,897
120,898
152,898
171,898
128,899
132,899
149,899
189,899
7,900
37,900
45,900
119,900
7,901
45,901
90,901
6,902
44,902
74,902
9,903
95,903
103,903
171,903
26,904
27,904
104,904
132,904
86,905
107,905
135,905
149,905
26,906
105,906
142,906
143,906
187,906
196,906
42,907
159,907
181,907
14,908
28,908
88,908
125,908
164,908
175,908
196,908
4,909
66,909
93,909
100,909
141,909
146,909
162,909
7,910
81,910
105,910
129,910
177,910
82,911
120,911
127,911
181,911
22,912
41,912
76,912
98,912
103,912
110,912
128,912
200,912
47,913
54,913
114,913
149,913
157,913
10,914
25,914
35,914
69,914
142,914
183,914
187,914
191,914
36,915
52,915
66,915
67,915
105,915
134,915
79,916
93,916
197,916
18,917
43,917
137,917
50,918
57,918
71,918
14,919
100,919
111,919
153,919
185,919
196,919
21,920
39,920
45,920
75,920
108,920
129,920
161,920
185,920
64,921
113,921
131,921
149,921
161,921
173,921
181,921
42,922
48,922
146,922
47,923
86,923
95,923
138,923
140,923
145,923
167,923
187,923
4,924
15,924
47,924
50,924
161,924
179,924
198,924
37,925
45,925
64,925
90,925
170,925
188,925
9,926
48,926
104,926
117,926
123,926
49,927
134,927
152,927
161,927
168,927
11,928
29,928
32,928
60,928
66,928
101,928
173,928
10,929
34,929
86,929
88,929
92,929
10,930
55,930
97,930
130,930
132,930
178,930
36,931
179,931
42,932
63,932
83,932
101,932
40,933
97,933
133,933
136,933
173,933
106,934
140,934
23,935
76,935
8,936
56,936
73,936
101,936
134,936
44,937
53,937
193,937
11,938
40,938
65,938
72,938
77,938
118,938
129,938
153,938
194,938
1,939
116,939
119,939
196,939
51,940
88,940
182,940
189,940
194,940
80,941
91,941
101,941
155,941
183,941
41,942
103,942
59,943
77,943
18,944
29,944
44,944
47,944
63,944
100,944
128,944
166,944
12,945
30,945
63,945
67,945
96,945
104,945
146,945
200,945
59,946
73,946
176,946
53,947
97,947
149,947
163,947
165,947
14,948
17,948
165,948
15,949
125,949
128,949
149,949
183,949
34,950
73,950
94,950
160,950
197,950
52,951
62,951
65,951
66,951
97,951
44,952
60,952
87,952
115,952
133,952
198,952
28,953
70,953
127,953
144,953
145,953
150,953
171,953
193,953
199,953
82,954
105,954
154,954
160,954
169,954
98,955
109,955
115,955
146,955
180,955
36,956
71,956
72,956
74,956
103,956
116,956
177,956
7,957
17,957
50,957
66,957
85,957
118,957
122,957
147,957
164,957
2,958
43,958
76,958
102,958
108,958
143,958
191,958
200,958
7,959
17,959
168,959
172,959
184,959
190,959
66,960
85,960
179,960
193,960
53,961
87,961
110,961
114,961
122,961
20,962
111,962
129,962
150,962
165,962
195,962
37,963
55,963
77,963
78,963
180,963
9,964
10,964
22,964
70,964
72,964
152,964
33,965
56,965
65,965
125,965
128,965
185,965
3,966
10,966
13,966
37,966
108,966
115,966
121,966
146,966
155,966
184,966
3,967
16,967
27,967
99,967
100,967
109,967
157,967
158,967
184,967
197,967
15,968
78,968
88,968
96,968
152,968
158,968
162,968
11,969
24,969
72,969
77,969
113,969
118,969
146,969
184,969
191,969
1,970
14,970
54,970
89,970
127,970
138,970
3,971
34,971
60,971
68,971
191,971
33,972
67,972
196,972
28,973
47,973
107,973
111,973
157,973
185,973
9,974
51,974
178,974
197,974
45,975
84,975
89,976
179,976
187,976
20,977
49,977
107,977
175,977
31,978
45,978
82,978
99,978
101,978
159,978
175,978
80,979
100,979
102,979
197,979
1,980
10,980
32,980
46,980
49,980
53,980
64,980
101,980
102,980
23,981
62,981
63,981
67,981
113,981
130,981
44,982
91,982
93,982
99,982
174,982
10,983
21,983
178,983
183,983
186,983
59,984
101,984
104,984
164,984
15,985
82,985
98,985
115,985
184,985
27,986
60,986
96,987
110,987
124,987
132,987
147,987
155,987
11,988
54,988
62,988
101,988
112,988
123,988
153,988
154,988
188,988
37,989
94,989
138,989
151,989
188,989
51,990
54,990
61,990
62,990
98,990
105,990
158,990
182,990
46,991
92,991
100,991
181,991
100,992
141,992
149,992
169,992
33,993
51,993
77,993
105,993
114,993
136,993
170,993
191,993
200,993
6,994
28,994
105,994
115,994
120,994
186,994
197,995
3,996
27,996
84,996
163,996
170,996
23,997
37,997
124,997
155,997
198,997
13,998
44,998
73,998
122,998
169,998
175,998
52,999
66,999
104,999
140,999
142,999
155,1000
166,1000
178,1000
